"","X","channelId","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"513",513,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Who<U+2019>s fault is that?","Who<U+2019>s fault is that?","@jasminecrandall2262","https://yt3.ggpht.com/ytc/AIf8zZTMSGDxjlvTKp0fubQQDeNOU41yWZBZ7DL-5NZdYRI2XmiW2wG2A6_Ozt3Dl05u=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCvvdkQUvpJk7yuw0x38yRnA","UCvvdkQUvpJk7yuw0x38yRnA",TRUE,"none",0,"2023-11-12T16:05:27Z","2023-11-12T16:05:27Z","Ugwpn-lJen6H7ABOFaJ4AaABAg",NA,NA
"514",514,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Hawaii still voting blue even after Biden giving them $700 for what happened with the fires. Absolutely delusional you Hawaiins are.","Hawaii still voting blue even after Biden giving them $700 for what happened with the fires. Absolutely delusional you Hawaiins are.","@komplex6081","https://yt3.ggpht.com/ytc/AIf8zZQ6bUGnmlKzkiqqa8h9h_ZBNt9DUNxLJbhe2wOEaA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCI5cwOosfQPbZ62trfkViEg","UCI5cwOosfQPbZ62trfkViEg",TRUE,"none",0,"2023-11-12T16:00:41Z","2023-11-12T16:00:41Z","UgzQ4KIPO1x7isPETv14AaABAg",NA,NA
"515",515,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Polling factors <br>1 having a landline phone<br>2 being registered as a Republican/Democrat<br>3 voting in the primaries consistently","Polling factors 
1 having a landline phone
2 being registered as a Republican/Democrat
3 voting in the primaries consistently","@Grandpa660","https://yt3.ggpht.com/Vz7QC5U84O_G43I3BO4IB6DG2H-f84tPfkEASOSFsBXFD9WV6EI95dY9YecY2ytrXSdoKk9QLA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC9ETzsem7GUoIutBN_PSTSQ","UC9ETzsem7GUoIutBN_PSTSQ",TRUE,"none",3,"2023-11-12T15:53:33Z","2023-11-12T15:53:33Z","UgwO2zsqPpSFQezo7Nt4AaABAg",NA,NA
"516",516,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","having a landline phone<br><br>being registered as a Republican/Democrat<br><br>voting in the primaries consistently<br><br>Considering age groups involved in the polling. Old folks think different than the younger adults <br>My 85 year old mother might have a chance of getting involved in the polls but I won&#39;t. How about you?","having a landline phone

being registered as a Republican/Democrat

voting in the primaries consistently

Considering age groups involved in the polling. Old folks think different than the younger adults 
My 85 year old mother might have a chance of getting involved in the polls but I won't. How about you?","@Grandpa660","https://yt3.ggpht.com/Vz7QC5U84O_G43I3BO4IB6DG2H-f84tPfkEASOSFsBXFD9WV6EI95dY9YecY2ytrXSdoKk9QLA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC9ETzsem7GUoIutBN_PSTSQ","UC9ETzsem7GUoIutBN_PSTSQ",TRUE,"none",1,"2023-11-12T15:47:36Z","2023-11-12T15:47:36Z","Ugxj8K89AtqBGnX6eq54AaABAg",NA,NA
"517",517,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","It doesn&#39;t matter who or how one votes... All that matters is who counts the votes. No need to worry the proper comrades have been assigned to the key positions.","It doesn't matter who or how one votes... All that matters is who counts the votes. No need to worry the proper comrades have been assigned to the key positions.","@markvolker1145","https://yt3.ggpht.com/ytc/AIf8zZS_b8VVgRfYvMO551m-64AXImLVSewWP0UMSd-r=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCTfGdbUAqTBi1KpL46-amhA","UCTfGdbUAqTBi1KpL46-amhA",TRUE,"none",1,"2023-11-12T15:19:19Z","2023-11-12T15:19:19Z","UgzZVTI5SvYkKwiuAJt4AaABAg",NA,NA
"518",518,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","The country was stronger and our lives were better during Trumps last term","The country was stronger and our lives were better during Trumps last term","@whatthefrickbro","https://yt3.ggpht.com/dUBfEPt60hzm4zCoCaONLj6cU9jRDeTmd43EOvq-ICdTSqXwtMTjwIUGj7rJrl8OUS8EaF6Vof0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCtLnc80dq3qYeTxF1EGC7Vg","UCtLnc80dq3qYeTxF1EGC7Vg",TRUE,"none",3,"2023-11-12T15:19:12Z","2023-11-12T15:19:12Z","UgyuMj2RL5lnfRKiWgZ4AaABAg",NA,NA
"519",519,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","The actual votes in 2020 was ( Biden 81 mil )  ( Trump 74 mil ).  Many republicans don&#39;t like Trump right now, but, they don&#39;t have the courage to speak-out.<br>We don&#39;t know how the actual vote will be for 2024. Surveys &amp; Polls are only in thousands and don&#39;t speak for every person of the voters.<br>Many reports say people on both parties don&#39;t want  TRUMP  nor  BIDEN  in 2024.<br>However,  no other person is more qualified for you to pick, then, 2024 will be Biden or Trump again.  Oh la la,  deja vu !!!<br>We only hope people study and research to see a real Trump, which actions speak for himself.  He is not qualified to be POTUS for the second time.","The actual votes in 2020 was ( Biden 81 mil )  ( Trump 74 mil ).  Many republicans don't like Trump right now, but, they don't have the courage to speak-out.
We don't know how the actual vote will be for 2024. Surveys & Polls are only in thousands and don't speak for every person of the voters.
Many reports say people on both parties don't want  TRUMP  nor  BIDEN  in 2024.
However,  no other person is more qualified for you to pick, then, 2024 will be Biden or Trump again.  Oh la la,  deja vu !!!
We only hope people study and research to see a real Trump, which actions speak for himself.  He is not qualified to be POTUS for the second time.","@user-uz4cm2rk9q","https://yt3.ggpht.com/ytc/AIf8zZR0eX0BHbeBJXaEOwvsz7KZs1YlK1YwMs4_u6hd2pBUMDq4EQ_htskZNI5TSf5Y=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_ozAuRO5ZxkWaZafwTz9qA","UC_ozAuRO5ZxkWaZafwTz9qA",TRUE,"none",0,"2023-11-12T14:07:12Z","2023-11-12T14:24:40Z","Ugy2zx1YuH_7Dj2yO5B4AaABAg",NA,NA
"520",520,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Water main break 2024","Water main break 2024","@juker5469","https://yt3.ggpht.com/ytc/AIf8zZR9ykGvPcEdJl1qQ272ZJ1cwBOre-fDBUMXKw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZlu3wqZKgBswjpQ_Kg5_5Q","UCZlu3wqZKgBswjpQ_Kg5_5Q",TRUE,"none",0,"2023-11-12T13:56:31Z","2023-11-12T13:56:31Z","UgyhKcRtrcn9DH3LTbZ4AaABAg",NA,NA
"521",521,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Wonderful news!","Wonderful news!","@erics.8926","https://yt3.ggpht.com/ytc/AIf8zZSGy3j7ytPQiNKcau8XQCJYidwxiVa0l11kaLJQ9xSNppmD66MrGyd1cG5u1hq_=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCOUBzkbGmIBETJSOguDk6uw","UCOUBzkbGmIBETJSOguDk6uw",TRUE,"none",1,"2023-11-12T13:34:10Z","2023-11-12T13:34:10Z","Ugyf0NcMwap98RrFZgR4AaABAg",NA,NA
"522",522,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Easy to say if Biden old self wins the presidency he<U+2019>s going to or whoever else whispering in his ears will run this country to the ground , hope people here in New York open their eyes and vote for trump <a href=""http://www.youtube.com/results?search_query=%23gotrump"">#gotrump</a> <a href=""http://www.youtube.com/results?search_query=%23ny"">#NY</a>","Easy to say if Biden old self wins the presidency he<U+2019>s going to or whoever else whispering in his ears will run this country to the ground , hope people here in New York open their eyes and vote for trump #gotrump #NY","@jeffreyhiraldo4067","https://yt3.ggpht.com/ytc/AIf8zZS-cc3Uq4dw7R9y1N4eVtw0DARMx1PtwWwxRRl3Gw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCz-VyFTl0aNR72TkaHtIPfg","UCz-VyFTl0aNR72TkaHtIPfg",TRUE,"none",0,"2023-11-12T12:56:25Z","2023-11-12T12:56:25Z","Ugwq2rmLHGQW9etF2Gl4AaABAg",NA,NA
"523",523,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","A man who genuinely doesn<U+2019>t know where he is as president is bleak","A man who genuinely doesn<U+2019>t know where he is as president is bleak","@theastonvillaseal585","https://yt3.ggpht.com/ytc/AIf8zZQvTQLIXTPNOjzg7KYTFAcX6Q-CGgkMLrBZktN2=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCvidC2hls6AEOtUnwyZjnhw","UCvidC2hls6AEOtUnwyZjnhw",TRUE,"none",3,"2023-11-12T12:25:56Z","2023-11-12T12:25:56Z","UgzbPPcL9aZ0WKwn_eB4AaABAg",NA,NA
"524",524,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","why are americans bent on voting trump tho, there are other GOP candidates who re way better...smh","why are americans bent on voting trump tho, there are other GOP candidates who re way better...smh","@onecornergist2456","https://yt3.ggpht.com/ytc/AIf8zZTWdVHmQfIrsyxvcSOKVDuN-C0xMdHrKPrqrg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCHx11RE_T5CpHplLOquWXSQ","UCHx11RE_T5CpHplLOquWXSQ",TRUE,"none",0,"2023-11-12T11:32:26Z","2023-11-12T11:32:26Z","UgxwTy46zY0DY9wtTTd4AaABAg",NA,NA
"525",525,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Enough wars  !  No vote for Democrats anymore . Never ever !","Enough wars  !  No vote for Democrats anymore . Never ever !","@Heurbrjxidjdjdjd","https://yt3.ggpht.com/OVqjaNGytOf9_JanyNHLRNv5QBzs_cl3ityi0flC95IGm6XaImCn9HKKKyKb1sXporKz8goOeA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZdZmsNE6c9M3-FxrFTDnBQ","UCZdZmsNE6c9M3-FxrFTDnBQ",TRUE,"none",0,"2023-11-12T10:59:44Z","2023-11-12T10:59:44Z","Ugw94sZJUPXjFbH1SZV4AaABAg",NA,NA
"526",526,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Biden can&#39;t drive bike and speak English he need Hospital rather then Presidency","Biden can't drive bike and speak English he need Hospital rather then Presidency","@thenbenagcz3931","https://yt3.ggpht.com/ytc/AIf8zZRxlAjXB__1i1_KrjVFyxLklYGppMo3HDS4wA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCXR8a-rFJKd1j5d_xVOmI5g","UCXR8a-rFJKd1j5d_xVOmI5g",TRUE,"none",0,"2023-11-12T10:43:04Z","2023-11-12T10:43:04Z","UgygJv5ZZ4ApZe3nyHV4AaABAg",NA,NA
"527",527,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Alas....usa has no other candidate","Alas....usa has no other candidate","@rupommahmud3255","https://yt3.ggpht.com/ytc/AIf8zZQtvWBYgAZ2XXzht3Koocc98i6cwSneAshMIg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCsEQeRi-wH6j_diMvCR3HkQ","UCsEQeRi-wH6j_diMvCR3HkQ",TRUE,"none",0,"2023-11-12T07:22:07Z","2023-11-12T07:22:07Z","UgwW0kuxAeSkNz5ZtBR4AaABAg",NA,NA
"528",528,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","I wonder what new strain of Covid trump wants to give us this time. For his <U+201C>operation warp speed<U+201D>","I wonder what new strain of Covid trump wants to give us this time. For his <U+201C>operation warp speed<U+201D>","@Tainoblazed","https://yt3.ggpht.com/ytc/AIf8zZTECJ1KHPyJPeR4G1HY1vC1Ktg5N8J9Wf0f_kyDF-8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCpdq3VNqOpFWzsR83alivUA","UCpdq3VNqOpFWzsR83alivUA",TRUE,"none",0,"2023-11-12T06:36:59Z","2023-11-12T06:36:59Z","UgyWB9of9-QLH1vvu7l4AaABAg",NA,NA
"529",529,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Ummm this wasn&#39;t obvious enough 3 years ago when literally no one turned up to biden rallies??<U+0001F602><U+0001F602><U+0001F602> the election was stolen. The world is run by traitorous criminals who need to be held accountable.","Ummm this wasn't obvious enough 3 years ago when literally no one turned up to biden rallies??<U+0001F602><U+0001F602><U+0001F602> the election was stolen. The world is run by traitorous criminals who need to be held accountable.","@1schlom","https://yt3.ggpht.com/ytc/AIf8zZT3ZYW7SSveBZIEzeg7s-G-b40mjZ92nfDEFA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCCHSA7pfONTgdzNLaam_SdA","UCCHSA7pfONTgdzNLaam_SdA",TRUE,"none",0,"2023-11-12T06:30:40Z","2023-11-12T06:30:40Z","UgynYmqr6IWFdKbw66l4AaABAg",NA,NA
"530",530,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Hahahhahhaha ... Fancy voting for a potential criminal to be a fkng president. So dumb to the extreme.","Hahahhahhaha ... Fancy voting for a potential criminal to be a fkng president. So dumb to the extreme.","@TrungNguyen-vq1yu","https://yt3.ggpht.com/ytc/AIf8zZSuzRPJ_rGWH7evfgOL8qHK56lok_49L-YqDvTPAg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCHv1J7UhdQGzxHFAu4NQWGg","UCHv1J7UhdQGzxHFAu4NQWGg",TRUE,"none",0,"2023-11-12T06:29:31Z","2023-11-12T06:29:31Z","Ugz4xzx-JEbGfumZP8l4AaABAg",NA,NA
"531",531,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","I want Trump to win in 2024","I want Trump to win in 2024","@Nana-rn3iq","https://yt3.ggpht.com/ytc/AIf8zZTA7EVISZr2EQDj6w6tp5D4OxrfeBiXNzTxvNDzyEEtBsv2wo1Y9WBG9SZQLKIR=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_GG3Yx045-tr-LiJTWDr5Q","UC_GG3Yx045-tr-LiJTWDr5Q",TRUE,"none",0,"2023-11-12T05:28:50Z","2023-11-12T05:28:50Z","Ugwf1YIaZ99H9EJ06AR4AaABAg",NA,NA
"532",532,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Asians Americans are for trump because we don<U+2019>t want China to bea superpower","Asians Americans are for trump because we don<U+2019>t want China to bea superpower","@jameslee9726","https://yt3.ggpht.com/ytc/AIf8zZToEKRpz6O2O7VxKj6L0Byzuech10btX5cu6A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCO5Sbn9LFS_heORQjW6tRcQ","UCO5Sbn9LFS_heORQjW6tRcQ",TRUE,"none",0,"2023-11-12T05:08:10Z","2023-11-12T05:08:10Z","UgzzawrHR6EQgFDqwVt4AaABAg",NA,NA
"533",533,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Quit cheating mother #^$**@!!!","Quit cheating mother #^$**@!!!","@p.a.n.i.c","https://yt3.ggpht.com/cS8e7OGnG5LCBwPbIZkV3fD4A5ZBmqaper-v_UuobpxdJg79MOjndTbqc8pSncT_ZyQcGsnc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCPC3q9BCIBQrFkQcQ8gNF5w","UCPC3q9BCIBQrFkQcQ8gNF5w",TRUE,"none",0,"2023-11-12T04:58:33Z","2023-11-12T04:58:33Z","UgxWyL3sv5KmRNtrqrF4AaABAg",NA,NA
"534",534,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","It&#39;s time for the nursing home for Biden.","It's time for the nursing home for Biden.","@user-ll2yj3hy4c","https://yt3.ggpht.com/ytc/AIf8zZRUG3-nIDq9Aa3TOosTz8VzcjADEY_i4TY3eYUMUtRuafz3WYhsP8CEmaganYHk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCafQmTW_GpSKQ9QaGMmBLVw","UCafQmTW_GpSKQ9QaGMmBLVw",TRUE,"none",0,"2023-11-12T04:53:59Z","2023-11-12T04:53:59Z","UgyvtsduQEd8BvsHaUF4AaABAg",NA,NA
"535",535,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","I saved my first dollar and lived in my means all my life. I feel inflation! It<U+2019>s bad for DEMOCRATS AND THEY ARE GOING TO LOSE THEIR PLACE! AMERICAN PEOPLE VOTE THEIR WALKET AND DEMOCRATS MADE AMERICANS POORER!","I saved my first dollar and lived in my means all my life. I feel inflation! It<U+2019>s bad for DEMOCRATS AND THEY ARE GOING TO LOSE THEIR PLACE! AMERICAN PEOPLE VOTE THEIR WALKET AND DEMOCRATS MADE AMERICANS POORER!","@TheAdventuresOfAce","https://yt3.ggpht.com/ytc/AIf8zZSHDmB0UdR4U5asxxg0T4SwM_ZiN1OmQiRnxw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCEmIyvCWe8EqqJzkRpF2ydA","UCEmIyvCWe8EqqJzkRpF2ydA",TRUE,"none",0,"2023-11-12T04:30:01Z","2023-11-12T04:30:51Z","UgzU6v1xwIrrQWiUEXR4AaABAg",NA,NA
"536",536,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","TRUMP IS THE NEXT PRESIDENT AND TRUMP WILL MOP THE FLOOR WITH ALL DEMOCRATS! THIS IS THE DEMOCRATS NIGHTMARE BECAUSE IT PUTS DEMOCRATS OUT IN THE COLD!","TRUMP IS THE NEXT PRESIDENT AND TRUMP WILL MOP THE FLOOR WITH ALL DEMOCRATS! THIS IS THE DEMOCRATS NIGHTMARE BECAUSE IT PUTS DEMOCRATS OUT IN THE COLD!","@TheAdventuresOfAce","https://yt3.ggpht.com/ytc/AIf8zZSHDmB0UdR4U5asxxg0T4SwM_ZiN1OmQiRnxw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCEmIyvCWe8EqqJzkRpF2ydA","UCEmIyvCWe8EqqJzkRpF2ydA",TRUE,"none",0,"2023-11-12T04:27:25Z","2023-11-12T04:27:25Z","Ugy5sKY6PmqDLFnWPbp4AaABAg",NA,NA
"537",537,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Who in their right mind would still vote for Biden?","Who in their right mind would still vote for Biden?","@jakechen368","https://yt3.ggpht.com/ytc/AIf8zZT4tEu2t87t0Tbs9VezUHfmbiBHVuNaiwprekPGyw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCrteujRBkBSzUwdivDwcE1w","UCrteujRBkBSzUwdivDwcE1w",TRUE,"none",2,"2023-11-12T04:20:00Z","2023-11-12T04:20:00Z","UgzM3ufbdEqiNM5DBzZ4AaABAg",NA,NA
"538",538,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Weekend at uncle biden , the coup is up, pretty hard to steal this one...","Weekend at uncle biden , the coup is up, pretty hard to steal this one...","@jamesfischer440","https://yt3.ggpht.com/ytc/AIf8zZSC3ISRu8_1Kui-uS3EHc9qsmSmVWXDD6DhRLw8QSi6RzBFdByGGb3WhS79BADn=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCBnpzp388aAdrtopYxCWBQw","UCBnpzp388aAdrtopYxCWBQw",TRUE,"none",0,"2023-11-12T03:55:24Z","2023-11-12T03:55:24Z","UgzmrACc6lHrIWUsUyJ4AaABAg",NA,NA
"539",539,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Optimistic news but will it still be the case a year from now on Election Day 2024?","Optimistic news but will it still be the case a year from now on Election Day 2024?","@spideraxis","https://yt3.ggpht.com/ytc/AIf8zZS-QkJUbcyRPkyIb5u_0zkkdLwHEbW7ZgXe=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCOApJ7A33oZ-KvNIiPA0RHw","UCOApJ7A33oZ-KvNIiPA0RHw",TRUE,"none",1,"2023-11-12T03:34:30Z","2023-11-12T03:34:30Z","UgwNLvl1aCh_7wjHFkF4AaABAg",NA,NA
"540",540,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Biden the worst president of all time","Biden the worst president of all time","@Siaaa46","https://yt3.ggpht.com/ytc/AIf8zZRFDKX0DVv3rGRSIPzLj5ZvYqeaQzgCaCHuSkfYfrqO-x21UkTCAI-YaGyI7Gu3=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCdVWfX4hqmJb8JvV7irB6Yw","UCdVWfX4hqmJb8JvV7irB6Yw",TRUE,"none",0,"2023-11-12T03:21:11Z","2023-11-12T03:21:11Z","Ugz5JMS8T1nw6iUHRDB4AaABAg",NA,NA
"541",541,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","The world has been on fire since Trump left Office <U+0001F622>","The world has been on fire since Trump left Office <U+0001F622>","@MusololaStudio","https://yt3.ggpht.com/95lu13LuMVLnIJj6FVPMk3-h5Z-x8rkvZBXC-0XqRqMlOgbXedFrGtwQy29yJ0aZSjsf4w07=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCvs2DFsjY8hJIc0pLQCjBIQ","UCvs2DFsjY8hJIc0pLQCjBIQ",TRUE,"none",0,"2023-11-12T03:10:35Z","2023-11-12T03:10:35Z","UgwoYfUqXhEAJ61uImN4AaABAg",NA,NA
"542",542,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Fake news!  41 to 52 is 11 not 10!   Dohhhhh!","Fake news!  41 to 52 is 11 not 10!   Dohhhhh!","@ClassicFIHD","https://yt3.ggpht.com/ytc/AIf8zZRms1v3smicVtv8gYEi1iN3zr_2apS53jaMAw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCftlJM_XUKvB6clWJvn1wYQ","UCftlJM_XUKvB6clWJvn1wYQ",TRUE,"none",0,"2023-11-12T03:02:02Z","2023-11-12T11:20:45Z","UgxrAKLdNhrCfWcxvAd4AaABAg",NA,NA
"543",543,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","In a way, it is relieving to know that no matter the outcome, it is 99% certain that neither of these clowns will ever be on a ballot after this election","In a way, it is relieving to know that no matter the outcome, it is 99% certain that neither of these clowns will ever be on a ballot after this election","@robitaill3","https://yt3.ggpht.com/ytc/AIf8zZSCoXZGFYPj1YEFj0lp5UsJOUyxMMTgV-DSv0UAxoM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCaES30aYGJuCHe3Jz4Zt60g","UCaES30aYGJuCHe3Jz4Zt60g",TRUE,"none",5,"2023-11-12T02:22:41Z","2023-11-12T02:22:41Z","Ugz5n2pdqbuTbc6u8Dt4AaABAg",NA,NA
"544",544,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","IT DOESN&#39;T CARE ABOUT THE POLLS.. THE DEMOCRATS ARE GOING TO WIN AND YOU ALL KNOW HOW <U+0001F921>","IT DOESN'T CARE ABOUT THE POLLS.. THE DEMOCRATS ARE GOING TO WIN AND YOU ALL KNOW HOW <U+0001F921>","@giovanniloubetancourt3829","https://yt3.ggpht.com/ytc/AIf8zZRzh1YZi253qZ_VoaIQUj4WnCQBWXGCWKc5zqvjsw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCX8GLj5BMhqD66J-NdA2Vqg","UCX8GLj5BMhqD66J-NdA2Vqg",TRUE,"none",0,"2023-11-12T01:55:27Z","2023-11-12T01:55:27Z","UgxUuCuPKLZDL0mnLeB4AaABAg",NA,NA
"545",545,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Biden will win by cheating again.","Biden will win by cheating again.","@RN-yo4qm","https://yt3.ggpht.com/ytc/AIf8zZRMuA0V4t7MYZR8Ijx5zJ8Z4jFMkLMzzoNJs45HT7Ocl4AYS4oI7h3MMKJ4WWpaUQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCBlP52hKLlRklQ9nOqW9XvA","UCBlP52hKLlRklQ9nOqW9XvA",TRUE,"none",0,"2023-11-12T01:45:15Z","2023-11-12T01:45:15Z","UgwcLKZuKk8A_cbwxBt4AaABAg",NA,NA
"546",546,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Michigan has a big Arab Christian/Muslim population that has been supporting Biden. They are very unhappy with the fact that Biden has not called for a cease fire of on Gaza and his unwavering support for Israel. This will definitely come to haunt the democrats in 2024. He just lost Miichigan.","Michigan has a big Arab Christian/Muslim population that has been supporting Biden. They are very unhappy with the fact that Biden has not called for a cease fire of on Gaza and his unwavering support for Israel. This will definitely come to haunt the democrats in 2024. He just lost Miichigan.","@hamoodiii2924","https://yt3.ggpht.com/ytc/AIf8zZTFmNkj7ktGMn8aCepm7fDQSuGEz0mPtbKOqRJPUkHZiiH-fifZCPisUP6_KBUT=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCEF4TemFqFT_CPPzdZmgBkg","UCEF4TemFqFT_CPPzdZmgBkg",TRUE,"none",0,"2023-11-12T01:39:54Z","2023-11-12T01:39:54Z","UgwWohGtINVksl_5e0l4AaABAg",NA,NA
"547",547,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Reeeeeee Reeeeeeeeee","Reeeeeee Reeeeeeeeee","@veromikes","https://yt3.ggpht.com/ytc/AIf8zZRd4wsu575m6QLvnWKnErUMB9BvlTtHmpgi8_xd-g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCp0SsU3hjz0AWnWIT8_GyEA","UCp0SsU3hjz0AWnWIT8_GyEA",TRUE,"none",0,"2023-11-12T01:36:48Z","2023-11-12T01:36:48Z","UgyWfxY9N8RcbPCnimp4AaABAg",NA,NA
